Crop,Season,Soil,State,Rainfall_mm,Temperature_C,Fertilizer_kg_ha,Yield_kg_ha,Total_Cost,Market_Price_kg,Profit
Groundnut,Kharif,Laterite,Maharashtra,868.461352012141,37.0868664758565,115.46293980943895,1600.0631458703383,15430.79729933938,55.15892024866328,72826.95815654789
Sugarcane,Rabi,Laterite,Maharashtra,1498.5603956432778,24.799177482777328,162.22758680732696,78586.62148475087,20007.86961667895,2.8811223639426506,206409.80304973279
Sugarcane,Kharif,Alluvial,Maharashtra,229.15365591067166,25.812804814244583,167.56073766128546,71853.05935430198,15863.801791968437,2.874013635231608,190642.8705254015
Groundnut,Zaid,Black,Andhra Pradesh,1118.0060527547703,24.26867970204458,69.89668664014297,1506.9814307370464,16290.090412665846,50.18518899236184,59338.05749685266
Sugarcane,Rabi,Red,Telangana,290.1268295040942,34.149667193754794,159.95054294425302,74931.51113247214,14695.065779235078,3.1271133631291903,219624.26400258223
Maize,Rabi,Black,Punjab,885.9807060882034,21.349076957095836,199.34466642483252,5962.235815735871,18505.297319832556,19.417950725776652,97269.10396558736
Rice,Rabi,Red,Maharashtra,1282.6814724297985,25.87293967847487,179.5462131944924,3376.1012547217842,16794.930177733288,18.271953742611554,44893.03577891598
Maize,Zaid,Alluvial,Telangana,290.7408509990176,31.64063129340259,162.16915246390585,5620.517173399062,11405.789838941742,16.390540254475727,80717.52314262772
Wheat,Zaid,Alluvial,Uttar Pradesh,1433.3677136946242,16.818147231447295,152.80930151690086,2834.95271096808,13349.127294632173,25.34295276751792,58496.94535757876
Cotton,Rabi,Black,Maharashtra,1030.7418065893971,43.606052935545264,182.24234598169966,2067.599836424632,16821.310949248575,55.178367463855906,97265.47259319812
Maize,Zaid,Black,Punjab,241.2668949848852,27.700054324595925,62.684806714585676,5213.693911080279,16904.30380793842,19.165704345595046,83019.8122402553
Sugarcane,Zaid,Red,Maharashtra,1158.6539115018804,23.59558646781369,170.39604685293943,83922.66119730087,17926.618602962197,3.166972900198994,247854.17512147131
Rice,Zaid,Red,Uttar Pradesh,281.11228917776043,25.05837150234887,60.052480662681496,4760.549013566512,16451.98468662109,22.68982615716947,91564.04484388768
Maize,Rabi,Red,Andhra Pradesh,292.34535575720275,21.32379304650086,84.40486655565086,4938.214422095158,8600.721650471092,16.953709900923485,75120.33309028673
Sugarcane,Zaid,Alluvial,Telangana,1458.0899048504305,28.192214595237257,91.75527224939849,78352.20952185724,10818.320059103173,2.8743794941558733,214395.66431232783
Cotton,Rabi,Red,Punjab,661.915673016054,35.219826244371916,59.38472633291774,1768.4055517322743,9370.449222933577,59.13967719783782,95212.48426137741
Groundnut,Rabi,Red,Maharashtra,932.4308738290104,39.11414671450426,70.57227322291148,1548.419450732571,9110.49646517502,52.79998106911228,72646.02122054996
Cotton,Rabi,Red,Telangana,774.2704391290192,44.52703497703302,109.35619453606888,2172.149163824193,11748.098866487806,56.860889813863416,111762.23539699517
Rice,Rabi,Red,Punjab,1210.164071347283,40.86608920974567,97.08132450837059,4060.836328582245,18596.299917476776,22.447596555218816,72559.71566331346
Cotton,Rabi,Red,Uttar Pradesh,836.2102986285654,37.249243555081264,123.88536061299463,1986.5446906509349,12849.090634554457,66.89692012217468,120044.63085505133
Wheat,Zaid,Red,Punjab,740.9889779327888,30.415522037297936,185.4947021563566,4045.8372170628813,15538.162306172908,27.101498813336455,94110.09023100924
Cotton,Rabi,Black,Punjab,1461.30594773934,42.969682746866326,161.24039291776782,1823.5327073408575,17469.32274247722,56.479534292069424,85522.95533449094
Maize,Zaid,Alluvial,Andhra Pradesh,1374.1480124847578,33.11552947620834,136.49210106945765,5117.531889248795,16643.027330709723,17.337592998070978,72082.65771973513
Wheat,Zaid,Laterite,Maharashtra,638.7244233773677,36.88391309494991,135.9834791674387,3272.7090227989283,9954.825513824586,24.079037691383043,68848.85839908017
Sugarcane,Rabi,Laterite,Punjab,200.8494079896894,41.12007102376553,168.8892219813702,73565.21018253898,11523.668759780587,3.0437426959406815,212389.9024086635
Sugarcane,Kharif,Laterite,Andhra Pradesh,508.2101210725421,43.45508829654584,191.69985982566428,73078.36364068945,18578.907354294868,3.1424609121013565,211066.9939069007
Sugarcane,Kharif,Laterite,Telangana,1113.2348440650094,33.457609598472416,164.06364675237074,70361.82061369345,19189.11870929436,2.981853761884565,190619.54078069437
Groundnut,Rabi,Black,Uttar Pradesh,1076.719547358176,37.886800066630926,56.81787506536939,1587.9602663691971,13676.794655993472,50.85412732417267,67077.53891567283
Cotton,Zaid,Alluvial,Punjab,562.011947605818,40.589459859917746,189.2575258454461,2397.1186349432446,18016.502324829893,57.23251138301327,119176.61723599257
Cotton,Kharif,Alluvial,Telangana,990.8153500101032,23.431492505006673,76.0244075532533,1903.801218335454,12143.592584445225,65.26154473816584,112101.41579852863
Maize,Zaid,Alluvial,Telangana,508.01332237864324,35.32179389666618,134.86723322614944,5858.289434423375,9439.980329830363,16.286199684980637,85969.291211601
Maize,Rabi,Laterite,Telangana,567.6414698716496,27.557468565944674,93.8774638214378,4664.411141894643,8233.204807521135,19.066926153709993,80702.77798552613
Maize,Kharif,Black,Maharashtra,450.0028648437157,23.869636248374558,142.94238904173835,5199.255136919843,12622.475744968142,20.308189521486106,92964.98294616022
Cotton,Rabi,Alluvial,Punjab,1081.5479802404714,31.290642926002924,102.03289645465784,1948.5158323652079,11513.67071073954,56.13382859665223,97863.9830411122
Maize,Kharif,Black,Andhra Pradesh,1489.2048953841872,31.230086967829877,197.7268615950641,5877.992844171956,12118.668549271148,16.94198149454312,87466.17744174702
Cotton,Zaid,Laterite,Uttar Pradesh,780.7288854360764,30.045538810504993,86.99879237081097,1976.7682019477868,15744.617665912163,65.3080212406487,113354.20205473283
Wheat,Zaid,Red,Uttar Pradesh,349.2360054266641,43.24598730853323,167.63092615479002,3447.347647677557,12644.644473700926,26.982003552951213,80371.7020041929
Wheat,Zaid,Laterite,Telangana,772.0754604622183,36.89135719492266,191.03312083569276,3645.315788700734,18840.312216219732,23.583394081095506,67128.60657874917
Sugarcane,Kharif,Laterite,Uttar Pradesh,840.665459892672,23.99826209331068,139.4122932857459,68147.62983994684,9700.684904890204,3.1100217615540973,202239.92689567784
Rice,Zaid,Laterite,Punjab,1152.90013938941,34.759840648193006,189.73323714642214,4513.569627678626,16714.87761362771,22.49193233292017,84804.02503204363
Wheat,Rabi,Alluvial,Punjab,214.05440872575525,39.79653222574393,170.1471050605047,2946.236325340212,14408.04515457802,23.241931846931944,54068.17872393438
Sugarcane,Rabi,Alluvial,Uttar Pradesh,287.40443411772947,32.845421385057286,160.8300015699549,56908.41648932123,15027.595249004176,2.777448756656286,143032.61537253918
Wheat,Kharif,Red,Uttar Pradesh,520.11740926178,27.70643747975689,169.03559818082024,2844.4898781002544,12454.495522387708,23.40193250451002,54112.06461467639
Cotton,Kharif,Laterite,Telangana,795.3076927642363,21.795648781083173,142.0955459487849,1802.2864946000889,12800.446020319236,66.35328339917729,106787.18052239026
Rice,Rabi,Black,Maharashtra,656.0648421355203,25.87679389677284,170.85717885023269,3725.087172476179,10077.616056317991,20.33346560442204,65666.31583870016
Groundnut,Kharif,Black,Maharashtra,487.6103053798832,26.429738210051998,171.26086083405363,1694.1741664493843,14093.374063516034,48.79107363561603,68567.20244327428
Maize,Rabi,Alluvial,Andhra Pradesh,1089.0263873859462,30.947164580601935,54.898859117674384,4951.192383644016,8821.787459608811,19.153843215752957,86012.57518773885
Wheat,Kharif,Alluvial,Uttar Pradesh,491.17730962460547,22.174276363035695,126.84505203306209,3883.0009424230084,15036.313147091005,26.551474358638107,88063.08681022111
Cotton,Zaid,Laterite,Andhra Pradesh,1283.7372136177241,39.440130141299676,141.7746530154832,1898.7663561061643,9777.240803085824,59.323465252298305,102864.15914561128
Sugarcane,Rabi,Black,Uttar Pradesh,291.140581533634,26.857779462934733,77.26683008260429,60390.75574887056,8705.441993420529,3.014387156926591,173335.67653306556
Cotton,Kharif,Black,Maharashtra,500.79482728990246,30.07281861499129,159.72295395546737,2366.494407135547,17886.945806770927,68.01456171251235,143069.13408966505
Maize,Zaid,Black,Uttar Pradesh,1018.76685076512,27.096318995514682,162.8596823455682,5062.5880367018635,14057.92979224176,19.49173408819413,84620.69001722374
Maize,Rabi,Alluvial,Uttar Pradesh,210.47683434475573,43.29524468883855,85.57166989665669,4215.2283695197175,13368.39882417164,18.15196754708108,63146.28974288577
Wheat,Kharif,Alluvial,Andhra Pradesh,944.9548608047204,24.756335888286337,55.890412136247846,3180.7980474820984,16410.924678403408,28.53592006137342,74356.07413591842
Cotton,Kharif,Alluvial,Maharashtra,649.5479279335525,35.13279471257928,170.81450645689688,2357.4049957537927,17349.58837247292,57.98892675948178,119353.79726873022
Maize,Rabi,Red,Telangana,984.5874484514572,34.78517944953981,153.2068335611193,4240.775157578179,11783.76413693291,19.002390314579284,68801.1006437391
Sugarcane,Zaid,Laterite,Telangana,408.29328126945813,20.12809207262545,112.72171822441994,77203.92339171402,9942.65795735391,2.9948279306695507,221269.80817342352
Rice,Kharif,Black,Maharashtra,983.1842745565641,19.890573414446585,85.07192496395962,3237.9324058312295,18200.765268306313,18.677297683973457,42275.062155987915
Groundnut,Rabi,Laterite,Telangana,745.5155976488535,16.518674168072224,55.90877505392291,1544.369919641406,7494.042440194772,52.29065490390696,73262.07207174852
Groundnut,Kharif,Laterite,Maharashtra,598.362669514383,16.207740090276964,138.25283314747298,1438.6106486598328,15167.743908022207,48.4404897629626,54519.26049127341
Maize,Zaid,Red,Punjab,753.9576093379001,39.97090618982985,170.8473208045013,4448.637117707052,17429.11814473824,20.386792890761964,73264.32542011168
Cotton,Rabi,Alluvial,Punjab,573.5247314615726,23.39237903307213,99.79974413566478,2130.2370193677775,16392.815030494916,64.91293845337643,121887.12949882969
Cotton,Zaid,Black,Punjab,409.7775659048981,32.15987634850778,170.81484939499796,2208.1287438321274,10639.641542355359,58.0226155161737,117481.76357122778
Cotton,Rabi,Black,Andhra Pradesh,273.684561815586,16.04018112678199,108.78658444158636,2157.7309537103843,14380.929515828968,57.89742206910449,110546.13022271253
Groundnut,Zaid,Laterite,Telangana,498.9918801522127,27.339119161986936,86.0797377770223,1603.430305975022,15191.613091475045,55.304380590616866,73485.10680069683
Wheat,Kharif,Laterite,Maharashtra,668.61685668402,35.13812475687398,90.59659129726485,2913.7214887293417,10362.819598482936,28.67763121227176,73195.81071056856
Maize,Rabi,Black,Maharashtra,951.1491653264101,40.98304636133504,93.4159282429232,4935.362424969754,12409.308277603128,18.123689043406205,77037.66562905989
Cotton,Kharif,Laterite,Uttar Pradesh,758.5097230658973,23.368142282204303,69.37616678646656,1679.63721024702,13028.31705567745,57.80376175494554,84061.03208018266
Rice,Kharif,Red,Punjab,453.5116745702005,34.56279185644952,167.13790345791358,4466.341665423231,14862.848640403594,18.305035715026975,66893.6950606817
Maize,Rabi,Red,Maharashtra,1300.9533917576387,24.72988132054554,151.47256242809067,5188.483654617195,16259.50102412345,18.789116279080943,81227.52167458987
Groundnut,Rabi,Laterite,Telangana,223.90198479707647,28.922000682135142,191.45928461104575,1394.291744941459,16843.250241188365,48.13850129581459,50275.864729419656
Groundnut,Kharif,Black,Telangana,1304.280328093456,16.349904637062732,160.12268885624695,1404.7911875700313,18708.841830459878,49.14964380919807,50336.14466490752
Cotton,Rabi,Alluvial,Andhra Pradesh,306.0783360062899,22.75774773404352,54.17783612316116,2105.1002608386007,12704.606284945878,56.61970778844494,106485.55534911492
Maize,Rabi,Red,Telangana,1454.8935407195197,16.512503208066278,183.5576481282899,5153.7624026224175,15019.817664776838,16.512273386568825,70080.51609674431
Groundnut,Kharif,Black,Andhra Pradesh,1392.4484865509849,27.19771612078417,71.49221880539616,1628.8313001012216,12624.577581828371,53.72290981881462,74880.97946357213
Cotton,Kharif,Laterite,Telangana,1288.7900842988724,33.434573325348936,137.1793135581435,1802.9084444112307,10194.760434138163,67.86430606191992,112158.37003900553
Sugarcane,Zaid,Black,Punjab,620.5895362311389,34.95167967019893,133.486764275323,65596.4659119814,9315.78866276743,3.323638749834168,208703.16729447007
Cotton,Rabi,Alluvial,Uttar Pradesh,1362.5446537333382,34.34708715877068,93.23773657510527,1839.0262968434013,8837.895080155724,58.84089859089958,99372.06475840443
Cotton,Zaid,Black,Uttar Pradesh,1444.9211401543644,31.972348518398675,127.16919916098412,1668.045108391393,12666.48397518753,63.107029213253654,92598.88740909296
Cotton,Zaid,Alluvial,Telangana,609.3939779655644,17.899345028632567,76.53454262359759,2389.8689268636367,13015.563852882044,67.10427793105822,147354.8648341753
Maize,Rabi,Red,Telangana,616.0355115311095,29.293838137181986,97.7456142038521,4978.07155061524,14667.260590074904,19.32594197764579,81538.66135768444
Rice,Zaid,Laterite,Maharashtra,1066.602210343184,18.586859932561694,135.89642796733767,3610.7895940956128,13683.449148466538,22.973420825982434,69268.73971077027
Maize,Kharif,Red,Uttar Pradesh,1075.8122536048033,38.024964917721164,96.12946932356846,4984.108978764802,10942.765482265482,17.217149385548932,74869.38335898383
Wheat,Rabi,Laterite,Maharashtra,822.0383911393459,32.56691186379906,131.20616313611572,2920.4450198461204,9264.4979083381,26.15992302420383,67134.11900725584
Groundnut,Zaid,Black,Andhra Pradesh,1266.087752672344,16.24736879539781,124.71949153220636,1613.586247261614,11450.566774180148,52.6704737873673,73537.78536586907
Rice,Zaid,Laterite,Maharashtra,376.3948131299631,41.80905760038401,61.195764661914325,4652.376693084021,15223.0817692368,21.852236105369947,86441.75217915548
Cotton,Zaid,Red,Uttar Pradesh,888.628155940878,36.971653397926644,188.61615738669192,2380.1439807804068,13552.304752449149,68.49821274828125,149483.30401458818
Cotton,Zaid,Laterite,Telangana,1078.9365335586574,24.217168855431616,105.5036786214224,2040.3774216823524,11974.921348171622,62.69596749201288,115948.51515306221
Rice,Rabi,Alluvial,Uttar Pradesh,641.0968475024376,30.177949629586752,74.28845099483206,4252.963548890387,12999.787863226378,19.773642783651063,71096.79412442104
Sugarcane,Kharif,Red,Telangana,739.2733521777576,26.618232342745237,148.95354093957116,68376.93578607145,10065.883923311067,3.3102925077916705,216281.77431507342
Wheat,Zaid,Black,Telangana,1440.935707516454,19.5429694310989,121.61242842205306,3642.529427523626,12819.471330463273,24.613027558539134,76834.20585196551
Rice,Kharif,Laterite,Andhra Pradesh,249.51219077911506,33.59905694622493,154.72976460147498,3543.8664502187507,12293.994991389447,18.492971151209684,53242.62503624579
Sugarcane,Zaid,Laterite,Andhra Pradesh,888.9614433278467,35.3517565650904,138.91564113052772,60154.089444106474,17324.13436921864,3.1187642362980847,170282.28845613677
Maize,Zaid,Red,Punjab,998.720009660721,30.709902481638323,97.86852347306939,4939.830744067191,10218.81653226857,17.617546675695294,76808.88217136978
Wheat,Rabi,Laterite,Andhra Pradesh,599.0639668717236,20.855914937156477,151.7736752975872,3252.3395823328724,13273.94583524006,24.963350292391425,67915.34642834547
Cotton,Rabi,Red,Uttar Pradesh,749.4528439256459,44.86913500784425,51.574046170991664,2316.0522310809965,14614.444924418574,63.268973397694474,131919.80207151594
Rice,Rabi,Alluvial,Punjab,1258.7028130493898,23.410042576542374,69.82694866308077,3903.769023542136,11671.992292667786,18.272827041413496,59660.903884145315
Maize,Zaid,Red,Andhra Pradesh,698.1799757314272,21.48998332892481,116.3866018899223,4096.725422097562,17321.871524020728,18.84600208543333,59885.02432427766
Rice,Rabi,Alluvial,Andhra Pradesh,1273.7120011150212,33.94376377749062,167.66082098191958,4157.700789148416,19053.886621223268,20.705569124394223,67033.67446703768
Cotton,Zaid,Red,Telangana,943.089944327827,20.545151938410747,58.93806460297156,2083.487455771817,13058.313405304994,57.401589379794686,106537.17800886199
Wheat,Zaid,Red,Uttar Pradesh,216.0433598784862,19.288826328022566,161.34403072553943,3141.8262522026143,13474.92031873421,27.842536117495385,74001.49058311225
Sugarcane,Zaid,Red,Andhra Pradesh,388.92470014665537,30.170902313441218,59.30621254348314,57992.35900858147,13207.107274263517,3.3585251346333425,181561.6880727377
Cotton,Rabi,Alluvial,Uttar Pradesh,263.3033029199087,17.94023054342223,56.60987923555721,1748.221480266832,13899.824565397943,54.683777369230036,81699.52965361929
Maize,Rabi,Laterite,Telangana,300.34378929440834,20.09661219657172,69.0416620632459,4246.567558597893,10117.150199197522,17.81162872438115,65521.134507549854
Maize,Rabi,Red,Uttar Pradesh,1433.6748671611017,19.27669665099347,107.32092122488538,5109.463606564708,7803.429953610394,19.216954502086125,90384.89970380849
Maize,Zaid,Laterite,Telangana,740.0759007697164,15.720151345346666,100.30574093261936,4354.16451079458,17220.955441197937,18.897118762689743,65060.20843157613
Groundnut,Kharif,Alluvial,Uttar Pradesh,326.05537225505213,20.370949123247513,169.62710679447287,1606.5274831102654,14463.834178535355,56.53042854570156,76353.85291213528
Sugarcane,Rabi,Red,Telangana,1041.6953229692099,40.31265131961881,98.73841916099619,75244.2757523105,16219.625437367851,3.0674028575383083,214584.8810186698
Rice,Zaid,Red,Maharashtra,634.4505284250429,36.926110373284814,113.00165064434943,4125.375620986464,17050.606322715026,22.3321159176985,75077.76024920211
Rice,Kharif,Black,Maharashtra,381.9835897382917,27.47455704055233,132.28826225820328,3844.3831755949295,18890.445846854767,18.676086568564273,52907.58714328817
Maize,Kharif,Black,Punjab,1149.2254893038796,32.15367947807941,115.10782641214351,4255.140349142742,11959.556081056537,17.56273450040434,62772.34413289526
Maize,Zaid,Red,Uttar Pradesh,971.9148215264879,32.26780285920246,74.21867510963601,4943.479675036878,13517.4505538214,17.145482368105583,71240.89305161171
Maize,Zaid,Laterite,Maharashtra,661.2814122061114,38.406379456069004,134.58393815831033,4522.324865021721,14908.017883741511,19.78309624255374,74557.57016107703
Wheat,Kharif,Alluvial,Telangana,373.1367633677804,22.839990536561512,112.8649209375628,3639.019001808944,11409.70546116951,22.54040223618569,70615.24658472704
Groundnut,Zaid,Alluvial,Uttar Pradesh,1154.9907909236956,15.718387958114505,137.72417169586862,1764.8845425036393,13232.592242090575,46.142774897714226,68204.0779231102
Wheat,Kharif,Laterite,Uttar Pradesh,362.98795400403526,22.60838312579125,146.31297610285986,3185.7511939971914,10384.99427700453,26.175585235034042,73003.90763908043
Wheat,Kharif,Red,Maharashtra,995.1403452069901,23.87242687785062,88.36155523224505,3258.389342226827,9325.88038299986,27.44181938687605,80090.25143851058
Wheat,Rabi,Alluvial,Uttar Pradesh,972.2643052368545,32.68960485454643,60.10653072828886,3964.157100872732,14198.836804898374,27.32919367580104,94138.38036615448
Rice,Rabi,Laterite,Punjab,668.488140072122,33.145182880877435,108.11769438838081,4581.567831860501,11060.905225378643,19.32998846546329,77500.74811822252
Maize,Kharif,Laterite,Uttar Pradesh,796.07413084312,31.937719168003905,149.45408055847213,5358.133208991275,19856.186390260904,19.440708574189234,84309.71982742385
Rice,Zaid,Laterite,Telangana,378.91865471786974,15.027882506098832,185.4835441017061,3239.388774145982,13686.482343177464,19.782856629754097,50397.881343787376
Cotton,Kharif,Laterite,Andhra Pradesh,1084.623301281686,42.95093921043507,143.05568781855817,2243.00418880941,12346.096272508461,59.60920701718601,121357.60475864704
Sugarcane,Zaid,Red,Telangana,397.45202403761937,24.856744496573953,58.169907105025636,61108.82513826973,12393.051998590843,3.174014406316827,181567.23934337313
Groundnut,Zaid,Black,Maharashtra,755.7064866166958,34.35655727533992,161.78221140362518,1339.3348145408058,12035.247978959225,47.48289517327336,51560.24662179738
Rice,Zaid,Alluvial,Punjab,1366.0938761737343,40.38372631590695,77.42200828088389,4730.067010421379,11005.861438000235,18.312156636388902,75611.86655745182
Groundnut,Zaid,Laterite,Andhra Pradesh,612.0254082974658,39.26478970475052,181.32329755938449,1381.4797904768818,18986.82250675246,54.55813687981092,56384.14099877776
Rice,Rabi,Laterite,Andhra Pradesh,1428.5312839547394,35.47621436301471,99.7425273661751,4000.92690788933,13569.142199635118,18.59976470865485,60847.156903632414
Wheat,Zaid,Red,Uttar Pradesh,378.49004253024134,43.57160257196173,99.3233926772914,3727.2392342230078,16733.667918859683,28.41093563891206,89160.68607547806
Groundnut,Zaid,Red,Telangana,1482.5320483487335,32.93519960537055,62.29486019654933,1588.1023373558285,14066.872600699357,48.839320601302646,63494.96660110005
Maize,Kharif,Red,Punjab,452.8955431190293,39.61656417767156,151.4966952229771,5272.0946846782535,14910.903322238035,17.585433563734654,77801.16749688999
Rice,Zaid,Laterite,Uttar Pradesh,1475.6140766921008,42.97466770769405,190.0798914269373,3843.5579757553796,17061.13661298875,22.61095964025642,69845.39765180182
Rice,Zaid,Black,Andhra Pradesh,598.1912959537988,24.783235575377205,60.63739392319688,3759.673698892147,10337.220758474665,21.47593733105033,70405.29598413127
Groundnut,Zaid,Alluvial,Telangana,371.9743319463497,44.32769881035129,137.39429690605482,1797.2844914080886,11830.330748050932,45.702025123791415,70309.21023288221
Cotton,Rabi,Alluvial,Uttar Pradesh,876.706988496316,28.219946502728806,181.98719400905216,2004.416633378792,11285.096584669463,68.7410931136558,126500.69384898254
Groundnut,Rabi,Alluvial,Uttar Pradesh,1062.0901236677714,32.86099110470618,112.27184809891186,1453.3153403284068,10880.159244544375,55.253166486811125,69420.11521245766
Wheat,Kharif,Red,Telangana,559.9309603396159,16.381891910459323,189.6236112485171,3725.1179415672746,13527.733947262494,27.78533451423339,89975.91416415675
Sugarcane,Zaid,Alluvial,Uttar Pradesh,465.51473827895757,27.560854299830524,82.94523928918535,56006.35707011115,16970.20120471429,3.2567191736152106,165426.77570985653
Sugarcane,Rabi,Red,Telangana,1141.2379454047975,42.86423882063656,114.58037313695554,59335.93881588935,12048.515768423571,2.9811186932624985,164838.96061790406
Rice,Rabi,Alluvial,Punjab,1393.193148021619,18.24086872474738,84.89549575801624,4400.417270539705,13856.309668258109,18.405821122318574,67136.98347685704
Groundnut,Kharif,Alluvial,Uttar Pradesh,1092.4681259562283,39.452163020274206,181.6178189904753,1663.910100755255,10456.962912378207,51.687083417618055,75545.69726477591
Cotton,Zaid,Red,Andhra Pradesh,1482.9647290047867,37.637080836172096,87.29073269199594,2030.715983429566,17309.32419057703,55.46050340686832,95315.20652680036
Sugarcane,Rabi,Black,Telangana,209.07694044445256,27.10442907080999,85.2131632587457,78928.3395745732,15985.496117981733,2.7004484541260965,197156.41647291408
Rice,Rabi,Alluvial,Telangana,503.63756938919425,17.04559859296388,78.06864056157525,4088.879311816992,11672.362243779602,19.88433440173594,69632.2813207294
Groundnut,Zaid,Laterite,Uttar Pradesh,1158.6329276055299,31.111239442259226,175.9996640906515,1403.5937013934267,20021.181704754727,48.93286136168998,48660.67429367111
Rice,Zaid,Black,Maharashtra,1025.3786568991118,18.715380801174526,60.580345638943484,4655.087205897402,15209.301607853971,20.72315435553568,81258.78909843719
Sugarcane,Kharif,Red,Telangana,521.0495170894603,40.78936036057819,75.32150086768462,79910.40069997188,12144.07780240644,3.277081934566168,249728.85271541507
Wheat,Zaid,Alluvial,Telangana,1243.875691701835,44.423814162437544,140.8889293121371,3505.1917419176993,19160.57027765617,27.21585572439038,76236.22245670053
Maize,Rabi,Black,Andhra Pradesh,603.4010267359117,30.100353918184624,169.4660842285216,5478.938466477454,11415.355824987917,18.6617040552701,90830.97237344974
Groundnut,Zaid,Black,Uttar Pradesh,441.74995982464304,43.52455979749294,81.4846444379346,1356.5511477901007,15931.202499765455,53.74495666279411,56976.58014907711
Maize,Kharif,Alluvial,Uttar Pradesh,854.7951921267105,39.87451920852419,126.22125779977915,5240.482708537825,13522.627581153327,19.65586490127824,89483.59255535083
Maize,Zaid,Alluvial,Andhra Pradesh,785.3672289809836,30.933284890125826,161.85764993071808,5651.881838223837,19022.724990287265,19.8914583966624,93401.44745759401
Sugarcane,Rabi,Laterite,Andhra Pradesh,393.058816136785,32.89401226240631,172.1575881003622,66699.45784487925,11108.436807783197,2.878112478877038,180860.1051498967
Wheat,Zaid,Laterite,Punjab,981.2291298990347,35.882395847011175,104.37529767972697,3953.5967126319692,12584.044920509717,27.50586700963394,96163.06046687116
Wheat,Zaid,Laterite,Andhra Pradesh,1348.7891579943866,25.28788988277588,152.5805187363548,2835.4880459695137,12747.693822810976,22.84838033492151,52038.61548662388
Sugarcane,Zaid,Alluvial,Telangana,304.7550559724677,19.41489753284836,94.69658532437657,58513.2660156844,8820.641535356788,3.0628951641482334,170399.35798260212
Groundnut,Kharif,Laterite,Telangana,344.9339941904165,32.11228474210925,137.23463066569832,1628.8174051414405,13042.735154048994,48.5295989880332,66003.12034219393
Wheat,Kharif,Alluvial,Andhra Pradesh,1147.5307458348434,24.04389178376402,139.90594893079793,3081.7693033882615,10782.537344928718,22.523982159423756,58631.17946404827
Maize,Zaid,Red,Punjab,264.48768085432755,22.711880765676263,119.75545013313649,4453.957078943042,18203.04709415321,18.106965539689156,62444.60024952302
Wheat,Rabi,Laterite,Telangana,778.308162675803,29.671452013478497,102.74748085128581,4073.3678622169937,16030.128713764938,27.573791989693042,96288.06941650707
Maize,Zaid,Alluvial,Andhra Pradesh,672.2319571785533,38.81805400355554,191.14884838616555,5246.420746136014,18486.391019312494,20.00267842003489,86456.0760218457
Groundnut,Kharif,Alluvial,Telangana,722.4391526077613,35.212686893522694,117.55255786711892,1649.3778905162392,14733.96621258567,47.330247560674685,63331.49766665131
Rice,Rabi,Red,Andhra Pradesh,465.28370511058074,23.75733520493422,162.29130628727484,3972.161977058433,18742.58519003808,21.57562509908444,66959.29245981271
Maize,Rabi,Black,Punjab,817.6304428992366,41.938656485550574,128.7574010368077,5414.557823811335,12920.672024005853,16.755524396146598,77803.0836872114
Cotton,Rabi,Black,Telangana,665.349552892594,25.00982671901078,108.15427322585101,1710.694560710552,17339.982018084676,68.08071953061052,99125.3345721914
Cotton,Rabi,Laterite,Punjab,743.7784444215317,24.282383846113333,190.5086833780235,2012.5412408616583,11840.215463081744,55.62232521860035,100102.00795197093
Cotton,Zaid,Black,Uttar Pradesh,711.7261763606747,29.20306978125064,178.18210898032706,1872.0035088479137,11249.461016591713,65.65197655812946,111651.26946302762
Maize,Kharif,Red,Maharashtra,415.1497070627523,36.19812386982653,130.30216520924853,5270.646693416642,10518.232375143483,16.386737964794577,75850.473894886
Sugarcane,Kharif,Red,Andhra Pradesh,1067.005681696285,28.06188970199254,192.96801715912068,76138.86561612328,16030.487880197896,2.8941782060948547,204328.95762277098
Rice,Rabi,Black,Telangana,357.69389740719436,24.083253848159018,129.8706361825846,4103.066540447596,10660.840822629403,19.898687024108245,70984.79610482788
Groundnut,Kharif,Laterite,Andhra Pradesh,1145.9204790095953,42.67811271281873,164.33180874712656,1555.0301813354401,15741.52774757218,52.79224457449884,66352.00590621565
Cotton,Kharif,Black,Andhra Pradesh,634.7752852535352,30.579380779269094,79.63338585177173,2244.1395178883017,8220.99604797816,60.543690395357366,127647.49212703774
Groundnut,Rabi,Black,Uttar Pradesh,1246.651906711031,19.105354997590705,60.45791387505942,1736.0428374527924,10169.706462554637,54.05870317827281,83678.51799207237
Groundnut,Rabi,Alluvial,Punjab,610.7962834627956,40.56637173605022,56.14009165615181,1229.7968948758314,8189.14431703973,49.05761460637702,52141.75779589796
Sugarcane,Rabi,Alluvial,Telangana,507.5927175197595,29.504942553204113,114.37242379374828,58097.08357605554,16321.414202383912,2.879864964154943,150990.34130788
Maize,Rabi,Black,Telangana,1199.3712707712668,16.858395557369636,136.52118794573838,4238.4208856811465,8812.554856775369,19.953738486937986,75759.7870936823
Sugarcane,Zaid,Laterite,Telangana,1297.1915135246322,22.87225129467906,113.25689262888746,57117.83091178504,14214.8864301514,3.1281802903141083,164459.98645358844
Groundnut,Rabi,Laterite,Uttar Pradesh,1350.2503311398461,21.94072926778227,110.63624631605587,1795.9591178578478,14661.959047657328,51.457844898178436,77754.22668254116
